PVWatts Hourly PV Performance Data;;;;;;;;;;;
Requested Location;Weymouth UK;;;;;;;;;;
Location;JERSEY/CHANNEL ISLANDS, UNITED KINGDOM;;;;;;;;;;
Latitude (DD);49.22;;;;;;;;;;
Longitude (DD);-2.20;;;;;;;;;;
Elevation (m);84;;;;;;;;;;
DC System Size (kW);1;;;;;;;;;;
Module Type;Standard;;;;;;;;;;
Array Type;Fixed (open rack);;;;;;;;;;
Array Tilt (deg);20;;;;;;;;;;
Array Azimuth (deg);180;;;;;;;;;;
System Losses (%);14.08;;;;;;;;;;
DC to AC Size Ratio;1.2;;;;;;;;;;
Inverter Efficiency (%);96;;;;;;;;;;
Ground Coverage Ratio;NA;;;;;;;;;;
Albedo;From weather file;;;;;;;;;;
Bifacial;No (0);;;;;;;;;;
Monthly Irradiance Loss (%);;;;;;;;;;;
1;7;20;0;0;8.7;6.7;0.21;0;8.7;0;0
1;7;21;0;0;8.7;6.2;0.21;0;8.7;0;0
1;7;22;0;0;8.3;5.7;0.21;0;8.3;0;0
1;7;23;0;0;8.2;4.6;0.21;0;8.2;0;0
1;8;0;0;0;8.5;5.7;0.21;0;8.5;0;0
1;8;1;0;0;8;5.7;0.21;0;8;0;0
1;8;2;0;0;8.7;6.2;0.21;0;8.7;0;0
1;8;3;0;0;8.8;6.2;0.21;0;8.8;0;0
1;8;4;0;0;8.8;8.2;0.21;0;8.8;0;0
1;8;5;0;0;8.9;7.2;0.21;0;8.9;0;0
1;8;6;0;0;9.2;9.3;0.21;0;9.2;0;0
1;8;7;0;0;9.6;8.7;0.21;0;9.6;0;0
1;8;8;0;12;9.4;8.2;0.21;11.145;9.502;5.559;1.399
1;8;9;8;58;9.7;8.7;0.21;61.674;10.335;51.435;45.649
1;8;10;34;104;9.5;9.8;0.21;131.911;10.748;115.51;107.453
1;8;11;72;124;9.4;8.7;0.21;178.157;11.247;158.013;148.451
1;8;12;52;137;10.1;9.8;0.21;182.533;11.828;161.344;151.663
1;8;13;44;120;9.9;11.8;0.21;156.775;11.183;138.16;129.301
1;8;14;11;85;10.3;9.8;0.21;92.473;11.173;79.213;72.442
1;8;15;0;31;10.9;10.8;0.21;29.499;11.154;22.859;18.086
1;8;16;0;2;10.6;10.8;0.21;1.903;10.614;866;0
1;8;17;0;0;10.3;10.3;0.21;0;10.3;0;0
1;8;18;0;0;10.1;9.3;0.21;0;10.1;0;0
1;8;19;0;0;9.6;8.7;0.21;0;9.6;0;0
1;8;20;0;0;9.4;9.3;0.21;0;9.4;0;0
1;8;21;0;0;9;8.2;0.21;0;9;0;0
1;8;22;0;0;9.1;9.3;0.21;0;9.1;0;0
1;8;23;0;0;9.2;7.7;0.21;0;9.2;0;0
1;9;0;0;0;9.1;6.7;0.21;0;9.1;0;0
